Fecha,Ventas (€),Inversión Marketing (€),Región
2024-07-06,170155,8837,Norte
2023-12-30,157986,9926,Este
2024-02-25,146608,7114,Este
2024-01-17,115015,10875,Centro
2024-04-30,62712,17916,Este
2025-04-20,131700,15494,Oeste
2025-06-27,182792,16135,Norte
2024-05-24,93676,19813,Centro
2023-01-11,50429,17318,Sur
2024-11-25,70680,14618,Este
2023-12-12,150583,15317,Este
2024-10-06,129640,9140,Este
2024-06-21,46425,5383,Centro
2023-06-26,21446,3613,Este
2023-07-05,72462,11965,Sur
2023-10-03,192579,12481,Sur
2025-01-16,133659,15913,Sur
2023-04-27,183201,11398,Sur
2025-02-09,158120,2505,Oeste
2025-05-29,134096,9816,Este
2024-09-19,65921,11493,Este
2024-02-29,40682,12644,Centro
2023-05-22,12024,18001,Oeste
2025-08-28,151122,8898,Norte
2023-12-17,7257,10293,Oeste
2023-03-02,88837,1921,Sur
2023-10-29,76661,12720,Este
2023-08-08,124754,19274,Oeste
2025-10-22,85030,19853,Sur
2025-07-27,131611,4424,Oeste
2024-07-08,155676,14526,Oeste
2025-04-11,25219,16955,Sur
2024-08-11,96519,15561,Norte
2025-04-28,142713,12401,Oeste
2023-12-25,80844,11700,Centro
2023-02-13,32499,1106,Oeste
2023-06-18,73446,14074,Este
2024-02-19,77703,4048,Este
2024-09-10,157903,1180,Sur
2024-05-09,128079,18628,Este
2024-07-18,189696,5633,Centro
2023-11-28,63190,12032,Sur
2024-12-09,190443,13975,Este
2023-11-02,185018,5227,Oeste
2024-03-07,11371,6791,Este
2024-05-17,70084,9072,Oeste
2024-12-03,103715,18163,Sur
2023-03-30,30173,13152,Norte
2024-01-16,197954,18633,Oeste
2023-10-25,42147,18324,Este
2025-06-10,125405,11542,Sur
2025-05-15,181066,2068,Sur
2025-01-09,52552,9012,Este
2025-01-28,190425,10491,Centro
2023-01-03,16260,5112,Este
2025-01-25,74936,8239,Oeste
2023-12-27,98201,2193,Este
2024-10-29,159587,4520,Centro
2023-08-12,173949,19724,Oeste
2024-10-13,62328,12273,Centro
2023-11-02,80708,5195,Oeste
2025-05-01,16532,2786,Norte
2025-08-31,88969,1996,Oeste
2024-10-27,125736,14763,Oeste
2023-02-21,166185,2899,Oeste
2025-10-24,39694,19580,Sur
2024-11-02,160929,11399,Norte
2023-02-25,101243,14921,Norte
2025-02-24,43039,15729,Este
2023-01-23,52845,17121,Norte
2025-07-22,164762,12562,Oeste
2023-03-01,48050,4156,Norte
2024-09-12,25263,9125,Norte
2023-10-16,180554,9563,Oeste
2025-04-24,186716,14471,Sur
2023-06-19,54135,18836,Norte
2023-07-03,163898,10947,Sur
2023-07-30,130724,3051,Centro
2023-02-06,139407,7192,Centro
2024-03-25,97269,10161,Sur
2025-07-17,39758,4252,Sur
2025-10-24,79031,18977,Oeste
2025-06-11,94382,3650,Norte
2023-07-05,5430,11587,Sur
2025-10-29,17312,10695,Centro
2023-01-02,7399,18389,Norte
2025-08-14,37811,6403,Centro
2023-10-28,18174,18338,Este
2024-11-11,100487,5954,Este
2024-10-25,111409,16486,Este
2025-06-14,49882,3105,Oeste
2025-08-15,12504,2212,Este
2025-08-17,97042,2507,Norte
2025-03-22,60222,3817,Oeste
2025-03-29,24908,1889,Centro
2023-07-18,19084,16098,Este
2024-09-26,106555,6984,Centro
2025-05-02,14061,18505,Norte
2023-08-20,174183,2577,Sur
2025-08-02,192844,18999,Centro
2023-09-20,193558,3770,Norte
2023-03-18,23482,8092,Norte
2024-10-12,187949,15861,Este
2025-12-03,78699,2014,Centro
2025-02-15,73390,7846,Norte
2025-05-28,134418,18964,Sur
2024-09-27,58199,15168,Este
2025-10-11,36310,1271,Centro
2025-12-21,173171,17956,Centro
2025-01-28,188262,12197,Este
2025-09-23,128902,10060,Norte
2025-02-19,21434,7813,Norte
2025-04-21,164198,13241,Norte
2023-06-06,100292,2855,Este
2024-12-20,156642,10907,Centro
2025-12-14,146814,7054,Norte
2024-04-28,120041,6112,Centro
2025-04-14,93899,14717,Oeste
2023-11-21,66597,3468,Sur
2023-06-03,169628,9065,Este
2023-10-21,193416,13939,Norte
2023-11-21,20085,13942,Oeste
2025-12-30,176021,1809,Este
2023-12-09,174427,3091,Este
2025-05-02,78183,10898,Sur
2025-06-19,147405,18507,Este
2025-08-28,9243,6922,Este
2025-09-24,40002,5396,Centro
2023-11-28,47475,16868,Centro
2025-04-14,123286,12652,Centro
2023-02-01,73075,19859,Centro
2025-04-29,142325,13106,Sur
2023-04-28,125730,16585,Norte
2024-12-19,195012,14920,Oeste
2023-10-09,69629,4610,Sur
2025-02-12,109046,13490,Norte
2023-06-04,130744,9514,Sur
2024-01-22,171437,17016,Norte
2024-03-14,152625,8449,Centro
2025-12-28,198802,7476,Sur
2025-07-26,197206,19658,Oeste
2023-03-29,183408,18988,Oeste
2023-05-02,35335,6247,Norte
2025-05-02,146983,6467,Norte
2023-05-27,6224,8837,Norte
2023-09-23,22070,11997,Oeste
2024-02-28,26030,6846,Norte
2024-08-22,136194,18513,Centro
2023-03-25,37925,3091,Este
2025-05-07,126007,8468,Sur
2023-11-02,110944,11222,Centro
2025-11-08,120905,11121,Norte
2025-09-02,129716,9697,Centro
2023-06-13,161489,10619,Norte
2025-08-09,72319,19990,Norte
2023-12-08,116000,1561,Norte
2023-05-07,22288,2676,Centro
2023-01-28,33873,10994,Centro
2024-05-30,147998,6275,Centro
2025-07-31,12842,13089,Oeste
2025-10-18,47039,5516,Sur
2025-07-31,191092,14357,Norte
2024-01-31,104223,14782,Norte
2023-05-26,143934,19124,Sur
2024-09-13,105859,8698,Este
2024-06-28,103382,10117,Sur
2024-08-19,83156,4253,Oeste
2025-04-15,143562,13767,Este
2023-11-17,31028,4816,Este
2025-01-05,139471,8880,Este
2025-12-08,142745,11685,Este
2025-06-24,44462,12699,Este
2023-12-22,176132,12533,Este
2023-03-22,187676,17929,Norte
2023-06-30,41299,6237,Este
2023-07-07,132362,10896,Sur
2023-12-10,99399,12243,Sur
2024-10-08,59453,8263,Norte
2024-01-18,163907,8111,Norte
2025-12-03,52955,14944,Norte
2023-04-18,108948,13700,Este
2024-12-19,113757,6785,Centro
2024-11-08,33955,4724,Norte
2023-05-12,157569,16184,Sur
2024-11-28,61739,7128,Este
2025-09-19,185826,16487,Sur
2025-03-27,146937,14712,Norte
2024-07-26,102519,10263,Centro
2023-07-05,144709,18830,Oeste
2023-09-07,51917,4584,Este
2024-05-17,52736,7878,Centro
2025-02-04,182610,12920,Centro
2023-10-13,7191,8733,Sur
2024-01-19,185479,5265,Norte
2024-11-11,39928,15807,Sur
2023-12-25,59639,15729,Sur
2023-11-17,18464,9023,Sur
2025-11-04,85960,18212,Este
2024-09-09,82512,12481,Este
2023-09-21,145645,15608,Oeste
2023-07-15,113049,1119,Centro
2025-01-31,108052,5587,Oeste
2025-06-09,196801,16010,Oeste
2023-01-26,60284,1703,Sur
2023-10-31,182637,16558,Norte
2023-08-18,137242,17787,Sur
2025-06-01,131800,8124,Centro
2024-03-28,172624,13797,Oeste
2025-03-28,150417,12847,Norte
2025-04-16,197222,17647,Sur
2025-08-16,98951,8356,Sur
2025-04-21,189813,9039,Este
2023-06-09,183685,19151,Este
2025-03-18,160446,2558,Este
2024-02-15,154532,4241,Sur
2025-07-16,16907,5751,Sur
2024-07-25,114159,11927,Norte
2025-02-04,197213,11982,Norte
2023-04-27,86201,16453,Oeste
2023-12-09,126666,1794,Norte
2024-04-20,115348,14661,Norte
2024-11-01,166640,15762,Este
2023-11-22,68719,10812,Norte
2024-01-31,131694,2306,Norte
2023-03-04,133704,8213,Norte
2025-08-03,121973,3787,Este
2024-11-11,21200,1520,Este
2024-06-17,122046,16688,Sur
2025-07-11,10991,19289,Centro
2024-10-13,184729,10469,Centro
2025-11-02,21961,14767,Norte
2023-11-20,143831,7616,Norte
2025-10-22,190780,15736,Centro
2025-08-04,60571,3815,Centro
2025-03-08,139980,16796,Oeste
2024-04-21,179091,6435,Centro
2024-09-26,9966,11192,Norte
2025-04-19,172903,7250,Sur
2023-12-22,111533,4915,Centro
2025-06-08,126296,3586,Norte
2023-11-24,99100,10000,Norte
2023-02-04,58183,15825,Sur
2023-10-26,78624,18501,Sur
2023-07-04,124441,12624,Norte
2025-05-08,142005,3027,Centro
2025-01-08,162524,15095,Norte
2025-03-22,91290,15254,Oeste
2025-09-10,140177,1943,Sur
2023-09-17,135137,2177,Centro
2025-03-28,125661,15339,Oeste
2024-11-03,63093,7809,Sur
2025-12-18,188032,11349,Este
2024-03-14,142719,7702,Centro
2025-10-06,193253,18867,Centro
2023-08-10,62196,2058,Este
2024-10-30,15709,15297,Oeste
2023-12-31,180623,1328,Centro
2024-02-01,72023,12900,Centro
2024-07-10,196848,18360,Sur
2025-10-15,94868,7915,Sur
2024-06-29,8234,16381,Sur
2024-08-29,118282,17257,Oeste
2025-08-15,69580,14323,Sur
2025-07-30,166021,11550,Centro
2023-05-03,36223,16862,Sur
2024-08-17,10258,1609,Centro
2025-07-18,116895,1367,Norte
2023-09-13,110325,5145,Oeste
2023-08-27,5045,12961,Centro
2024-11-24,129310,6570,Centro
2024-01-24,140847,17386,Norte
2023-03-17,104099,4322,Sur
2025-10-17,80959,18156,Sur
2024-06-03,52724,9159,Este
2024-01-12,19665,19603,Norte
2025-11-13,185857,2719,Sur
2023-01-24,75868,6273,Centro
2025-11-25,88672,9809,Norte
2023-10-08,78817,2201,Oeste
2024-01-29,14039,12807,Oeste
2023-03-21,37445,4800,Norte
2025-03-03,124375,7677,Sur
2023-06-14,51354,5700,Sur
2025-02-21,42331,2171,Norte
2023-10-06,166558,16160,Norte
2024-01-29,152330,10016,Sur
2023-01-20,70303,18427,Este
2024-02-04,87105,1509,Oeste
2024-07-13,115557,5674,Sur
2023-03-11,39976,18014,Sur
2024-08-19,24549,17568,Centro
2024-05-11,151177,11240,Oeste
2025-12-24,167590,3543,Oeste
2024-08-25,30153,15618,Sur
2023-12-02,130227,18515,Este
2025-10-30,129667,6532,Norte
2025-01-27,164262,16076,Oeste
2024-10-17,198237,9430,Centro
2023-03-16,10265,13929,Oeste
2024-04-07,59950,18517,Centro
2024-07-25,87670,18624,Oeste
2024-07-14,125768,6910,Centro
2023-06-24,29496,1401,Norte
2024-09-03,136154,12989,Centro
2023-05-02,74500,9422,Centro
2025-11-15,183585,19234,Centro
2025-04-11,70258,3631,Centro
2025-01-16,170636,11344,Oeste
2024-08-23,148820,1407,Este
2024-10-12,30874,10740,Sur
2023-08-28,8268,11405,Norte
2024-12-17,70348,4253,Este
2025-11-29,140488,10681,Este
2024-09-18,19721,5698,Oeste
2023-12-26,104645,14262,Norte
2024-05-14,41737,14286,Este
2025-10-23,39351,11751,Oeste
2024-09-03,118422,7872,Centro
2025-02-02,8558,3077,Centro
2023-04-21,85346,2166,Este
2025-04-15,69079,18068,Centro
2025-06-06,9769,14108,Norte
2023-05-11,24483,12642,Norte
2023-02-17,181860,8609,Este
2025-02-27,103005,7626,Este
2025-06-07,81478,12425,Norte
2023-02-18,180863,4971,Oeste
2024-11-29,110356,4881,Sur
2024-01-22,122387,12024,Este
2024-07-21,178820,18215,Sur
2025-09-27,190155,5359,Centro
2025-11-03,149807,9123,Centro
2023-12-06,184882,8121,Este
2023-10-05,141096,2052,Este
2025-07-16,27269,11069,Sur
2023-02-16,180940,4808,Sur
2025-09-26,142239,17977,Centro
2023-09-30,185706,7271,Norte
2023-04-20,38448,1774,Norte
2023-12-01,41476,14445,Sur
2024-10-21,129597,7376,Sur
2024-06-10,73087,6335,Centro
2024-01-07,126996,3200,Sur
2024-04-19,102052,1828,Este
2024-12-31,126511,11076,Norte
2025-02-17,173526,2797,Centro
2024-11-10,64554,7873,Centro
2024-04-21,37070,1408,Este
2023-07-27,147490,5048,Este
2024-06-27,106935,7837,Oeste
2024-07-16,158875,8342,Oeste
2025-01-19,9843,11044,Este
2025-08-20,167199,6711,Sur
2025-09-22,17466,13854,Oeste
2024-02-07,107669,2056,Norte
2024-02-18,123743,17255,Sur
2023-11-09,29096,10122,Norte
2024-12-20,163227,1649,Sur
2025-10-09,196246,13203,Sur
2025-05-10,137234,4074,Oeste
2024-06-11,123913,12733,Este
2023-06-09,119539,17140,Este
2025-02-08,81723,12618,Este
2025-06-05,165843,17501,Oeste
2023-01-10,6099,8631,Sur
2025-08-18,177055,4713,Este
2025-10-30,86108,14018,Sur
2023-09-10,184595,9528,Oeste
2025-06-20,72559,6779,Centro
2025-06-05,36280,11355,Centro
2024-01-10,24691,1853,Oeste
2024-03-25,111982,13925,Este
2023-11-12,163480,17840,Sur
2023-03-04,7228,14409,Este
2024-01-15,36650,19931,Sur
2025-03-15,189916,1889,Este
2023-06-19,138926,15959,Norte
2025-06-02,71338,8846,Centro
2024-09-04,30148,16527,Sur
2025-07-20,64351,5951,Sur
2025-01-16,83929,5279,Centro
2024-11-12,77403,10434,Este
2023-07-27,10211,15245,Norte
2025-11-18,5470,12010,Centro
2023-04-05,181993,1225,Norte
2023-01-04,86944,4194,Este
2023-08-05,12843,3811,Norte
2024-04-27,131358,3179,Este
2024-10-03,165417,6745,Este
2024-01-02,22504,6523,Este
2023-12-30,56197,17962,Centro
2023-05-31,100414,16663,Centro
2024-05-16,100832,11248,Centro
2023-07-10,144145,5019,Este
2024-11-23,123781,10056,Norte
2025-05-05,69558,7823,Sur
2024-10-19,121226,12644,Centro
2023-04-22,153945,17200,Norte
2025-09-08,23981,19462,Centro
2024-08-31,184004,7278,Oeste
2023-02-18,89711,16522,Este
2023-09-18,111932,18271,Oeste
2024-12-12,124711,19146,Norte
2025-01-13,166619,7211,Sur
2024-11-09,198944,4735,Centro
2024-06-30,111322,4800,Centro
2023-12-16,183291,16219,Centro
2023-04-27,96184,10257,Sur
2025-10-23,74240,6156,Sur
2023-12-24,182906,14177,Norte
2024-12-22,108206,13476,Este
2024-04-08,80020,17727,Oeste
2025-10-17,34963,19313,Centro
2025-01-14,118292,11430,Este
2024-03-01,128614,4737,Centro
2024-05-29,198764,12014,Oeste
2024-03-01,158069,8347,Norte
2024-12-02,156749,6784,Sur
2024-09-16,183729,15646,Sur
2023-05-10,146531,10172,Centro
2025-12-07,51738,16340,Sur
2024-06-21,156988,7724,Centro
2025-05-10,89231,10044,Centro
2023-06-05,101389,4033,Este
2023-01-06,134536,18197,Sur
2025-04-26,84792,17361,Este
2025-03-29,23387,3201,Oeste
2025-05-03,184800,14511,Norte
2025-07-16,182504,13284,Norte
2025-01-31,92058,2270,Este
2024-09-02,49291,16271,Centro
2024-07-26,97830,2224,Sur
2023-07-06,28468,11967,Sur
2023-12-02,138939,11583,Sur
2025-12-24,51733,6503,Norte
2024-07-27,53401,5643,Centro
2025-01-16,112987,13464,Este
2025-04-27,82911,16172,Centro
2023-09-24,25582,10490,Norte
2024-04-30,10009,19581,Este
2023-04-27,126119,4968,Norte
2024-02-03,98613,7059,Sur
2025-05-06,161143,6738,Este
2023-12-15,11473,2293,Sur
2025-06-16,175239,8792,Oeste
2025-04-13,62737,1020,Centro
2025-12-13,155065,19487,Oeste
2024-10-22,34506,12984,Centro
2023-12-12,93517,10159,Centro
2025-03-28,15774,12600,Norte
2023-01-14,135936,18191,Este
2025-09-10,65246,7213,Centro
2023-10-14,48140,15837,Oeste
2024-03-12,10077,12049,Este
2023-11-29,28199,7808,Centro
2024-08-09,69564,2278,Norte
2024-11-29,83982,7764,Oeste
2023-11-13,109559,19095,Oeste
2023-02-06,198907,5953,Norte
2023-07-07,113697,14166,Este
2023-07-27,55550,19373,Oeste
2023-05-11,43135,1560,Sur
2024-02-12,94863,6745,Sur
2024-05-13,92789,13495,Centro
2025-03-24,134677,12105,Este
2025-01-07,94584,9757,Este
2023-04-07,75667,1702,Sur
2023-07-19,179696,4887,Este
2023-02-11,64107,13726,Norte
2025-07-31,86947,3338,Centro
2024-11-07,41541,1991,Oeste
2024-10-26,5152,19250,Oeste
2024-10-03,40164,5704,Centro
2023-10-25,52852,10130,Sur
2024-12-31,19073,5404,Este
2023-07-30,27032,8090,Norte
2023-10-21,110398,10192,Oeste
2023-03-19,161007,7378,Sur
2024-12-19,69287,5398,Este
2023-10-03,121269,10210,Centro
2023-10-09,94234,15552,Este
2025-06-20,128927,13534,Oeste
2024-12-11,26932,18842,Centro
2025-07-16,129145,19997,Oeste
2024-12-20,45732,4406,Oeste
2023-11-11,173164,4309,Sur
2024-10-03,183194,15554,Este
2025-09-15,109470,19015,Sur
2025-03-11,60759,18383,Centro
2023-08-28,148477,12460,Centro
2025-09-01,183427,18780,Centro
2024-08-20,71783,14696,Sur
2023-12-31,92126,2587,Centro
2023-03-26,183824,6445,Centro
2023-03-05,197958,2475,Sur
2024-09-03,115438,17152,Norte
2023-08-23,195154,5258,Sur
2024-06-19,76456,14873,Norte
2025-01-08,59421,14733,Centro
2025-06-16,12943,16667,Norte
2024-08-12,14981,2099,Sur
2023-06-09,50916,16553,Sur
2024-07-27,111750,13076,Oeste
2025-07-11,113346,8281,Oeste
2023-10-30,69195,14364,Oeste
2024-11-11,178226,14720,Sur
2023-04-27,169426,19494,Oeste
2024-08-03,197155,13538,Este
2025-07-07,47301,18918,Este
2025-11-25,185931,8728,Este
2024-10-31,192708,9811,Sur
2025-02-08,76900,12340,Norte
2024-07-29,145906,4423,Este
2023-07-10,138346,18776,Norte
2025-03-07,121021,2048,Norte
2024-10-16,51754,15935,Este
2023-05-24,88751,12468,Oeste
2023-11-25,119420,14897,Este
2024-03-27,167538,5118,Este
2023-01-14,176965,2103,Sur
2024-10-31,16468,2814,Oeste
2025-12-21,85028,15023,Sur
2023-05-19,42340,2336,Norte
2023-11-09,120538,13965,Oeste
2024-04-23,145263,5678,Este
2024-07-22,143518,3084,Norte
2025-07-20,167370,1903,Norte
2024-11-18,111905,16288,Oeste
2024-06-21,191573,12810,Este
2025-08-02,115580,19125,Este
2024-01-20,147490,18525,Este
2025-02-10,55329,17074,Este
2024-02-19,80205,12983,Sur
2025-12-02,128316,13384,Oeste
2023-11-16,49306,17710,Norte
2024-08-14,60278,18489,Este
2025-05-01,61796,18597,Centro
2024-01-14,20395,4200,Este
2023-02-26,122170,9201,Oeste
2025-03-03,31394,18469,Oeste
2023-07-20,77731,12961,Sur
2024-10-20,30661,3553,Centro
2025-11-06,70106,12248,Norte
2024-09-21,112361,10255,Norte
2025-04-16,94215,17106,Norte
2023-04-04,97675,1575,Norte
2025-07-14,58157,12069,Oeste
2024-05-11,37237,2955,Centro
2025-01-30,168891,6318,Centro
2025-09-01,81644,5179,Este
2023-03-01,142359,19510,Este
2024-04-09,115622,8574,Oeste
2023-12-15,107540,8947,Centro
2025-05-10,171428,7985,Este
2025-07-25,121056,17601,Sur
2024-03-26,53115,9697,Sur
2023-06-14,64829,9730,Este
2025-09-12,83943,10907,Oeste
2024-07-14,65484,15877,Este
2025-04-26,132324,13035,Sur
2023-09-29,58388,16245,Centro
2023-02-28,182306,5257,Sur
2024-07-22,151244,3631,Centro
2025-12-05,33044,4237,Sur
2023-08-11,22383,17115,Norte
2023-04-25,181353,6800,Norte
2024-07-26,184791,6586,Centro
2024-11-30,124955,14090,Oeste
2024-01-10,107329,14333,Sur
2025-11-05,44738,4219,Sur
2024-05-23,39020,19507,Oeste
2024-09-04,193493,18550,Sur
2025-02-03,61854,8550,Sur
2025-05-22,132107,10723,Este
2025-07-15,60420,11950,Centro
2023-12-27,52879,12343,Norte
2024-03-26,116811,19006,Oeste
2024-04-24,24937,10054,Centro
2023-03-27,119486,6743,Sur
2024-07-22,78229,6623,Norte
2023-10-20,126365,16248,Sur
2024-01-24,55368,18824,Sur
2023-06-27,62889,19465,Este
2024-01-07,123451,10384,Oeste
2025-11-16,168006,18111,Este
2025-09-17,159247,14615,Este
2024-03-08,56846,15808,Norte
2023-12-21,150125,1561,Centro
2023-08-19,146109,11159,Sur
2025-05-24,184225,8529,Sur
2025-04-24,147991,14926,Este
2024-08-11,107877,10572,Oeste
2023-08-19,88814,1008,Centro
2023-03-20,175103,14106,Oeste
2025-04-09,135374,9077,Sur
2025-06-20,87691,2235,Centro
2023-02-27,140329,2925,Centro
2024-02-25,163937,8824,Este
2023-03-03,161667,1467,Norte
2025-05-28,85529,10247,Centro
2025-06-18,197021,15469,Centro
2024-07-09,132181,16228,Oeste
2024-02-27,7726,14446,Centro
2024-07-11,167695,16411,Sur
2023-11-23,65022,11469,Oeste
2023-04-24,161298,5154,Norte
2023-03-03,71485,9742,Oeste
2024-07-07,8894,2831,Sur
2025-03-21,36277,11984,Oeste
2023-09-02,14415,17507,Oeste
2025-09-27,142503,8407,Norte
2024-01-31,192467,13348,Oeste
2024-09-09,120203,17001,Norte
2024-07-07,155716,19569,Oeste
2023-09-30,32655,16688,Norte
2025-08-09,127703,1505,Este
2023-07-31,162145,8056,Norte
2023-11-06,147996,16714,Norte
2023-02-05,144887,7289,Oeste
2025-05-27,115388,17339,Centro
2024-08-14,29458,8551,Centro
2023-02-02,5818,8322,Este
2023-12-09,84559,11356,Sur
2024-04-07,69255,8049,Centro
2025-05-19,193321,15093,Oeste
2023-05-23,172699,10465,Norte
2024-09-01,178573,11101,Sur
2024-11-02,20507,10831,Sur
2024-09-02,175943,11405,Norte
2023-10-22,136147,4442,Norte
2024-08-01,46288,6999,Norte
2025-06-06,103880,18477,Centro
2023-07-13,49574,11532,Centro
2024-10-20,23680,9349,Oeste
2025-05-16,58088,1570,Oeste
2023-08-11,35362,14443,Oeste
2023-11-09,56380,14309,Norte
2025-10-21,170672,14652,Este
2023-04-30,113390,18195,Norte
2025-12-28,165905,6274,Sur
2025-04-08,81812,16745,Centro
2025-05-22,66431,16246,Centro
2023-07-29,30387,2969,Sur
2025-05-05,67859,9679,Norte
2025-02-02,60338,1510,Norte
2025-10-21,49888,6568,Sur
2025-07-01,46122,6326,Centro
2023-02-13,80112,5861,Sur
2024-04-28,75273,11971,Sur
2024-01-01,27728,8329,Oeste
2023-02-28,19564,18407,Norte
2024-07-24,189660,11721,Este
2023-10-06,37474,5324,Norte
2025-09-16,5944,5406,Oeste
2023-02-02,111424,8464,Centro
2024-08-15,167700,8602,Este
2023-09-17,137601,9453,Centro
2025-09-08,62502,2626,Centro
2025-12-18,84621,8837,Norte
2024-12-05,192063,4493,Este
2025-09-28,19150,16930,Norte
2024-02-24,86634,2025,Norte
2024-05-27,137436,8670,Sur
2024-05-27,155310,14055,Centro
2025-08-08,97450,2871,Norte
2025-03-25,168774,11035,Sur
2024-10-11,133621,6305,Centro
2024-11-02,179715,18055,Centro
2024-03-02,131876,11157,Este
2023-08-30,156600,15614,Este
2024-04-01,118258,2316,Sur
2025-11-17,66485,1055,Este
2025-10-16,149377,14991,Centro
2025-07-24,80706,7243,Sur
2024-11-23,184211,15156,Sur
2024-02-15,144317,13375,Centro
2023-08-06,179229,6158,Este
2023-08-30,125372,3786,Oeste
2023-05-11,20849,1247,Centro
2024-03-03,35911,5082,Centro
2024-03-12,158769,7509,Sur
2023-12-14,31116,15717,Centro
2025-05-04,103495,16112,Este
2023-06-01,67246,10035,Oeste
2024-04-16,157534,18497,Oeste
2024-02-20,31619,18848,Centro
2023-02-20,186073,15619,Oeste
2025-12-16,94524,7243,Oeste
2025-12-28,167470,15153,Sur
2025-07-11,118446,2138,Este
2024-12-30,184080,15887,Norte
2024-02-25,102063,12341,Norte
2024-06-05,151921,19777,Centro
2025-05-02,68413,14848,Norte
2025-05-23,145092,12364,Sur
2023-06-12,166344,14945,Sur
2023-06-20,180583,15173,Sur
2024-08-19,42072,11513,Este
2025-02-01,179197,11300,Centro
2024-11-22,152576,9174,Centro
2025-01-23,110580,2393,Norte
2025-05-09,66118,4132,Norte
2025-10-09,199466,11187,Sur
2023-02-13,118706,2225,Norte
2024-01-29,149465,12989,Norte
2023-05-26,119363,5404,Centro
2025-10-27,118549,18519,Este
2023-02-07,93207,2235,Norte
2024-04-11,46701,6169,Norte
2023-08-14,97265,3048,Centro
2025-05-18,133244,6166,Centro
2025-05-05,146578,5639,Sur
2025-08-17,170351,12089,Sur
2024-05-08,174898,6546,Centro
2023-07-17,15387,10598,Sur
2025-08-08,33180,8788,Este
2025-08-27,75680,6283,Este
2025-07-11,116634,6821,Centro
2025-07-24,179828,7135,Oeste
2024-10-04,194317,10231,Este
2024-06-19,166222,1757,Norte
2024-06-25,22319,9130,Oeste
2023-01-14,44841,17798,Oeste
2023-07-31,65971,14722,Sur
2024-03-17,31111,11473,Centro
2023-06-25,64473,17892,Norte
2025-10-09,52246,2659,Este
2024-08-14,6479,5576,Sur
2024-05-19,163631,3305,Sur
2024-05-26,173753,6446,Centro
2024-11-05,63456,3803,Oeste
2024-03-29,145099,5372,Sur
2025-03-17,131287,18305,Centro
2025-04-23,33967,4077,Centro
2025-05-23,81548,10928,Centro
2025-04-24,149750,4213,Norte
2025-10-07,39059,10438,Oeste
2024-07-01,177901,18239,Norte
2025-11-19,116269,10585,Oeste
2023-04-16,180324,12831,Norte
2025-05-08,192568,2547,Centro
2025-08-22,113935,14774,Este
2024-07-15,147084,14581,Este
2024-09-28,49871,7856,Norte
2024-12-12,63913,17145,Centro
2024-08-19,37458,8702,Oeste
2024-12-25,170780,8167,Este
2024-04-06,45681,10785,Este
2025-10-18,83568,19575,Este
2023-11-08,51751,3334,Oeste
2023-08-09,145604,8968,Centro
